label,path,substring_hits,fail_stage,final,class_name,method_name,raw_set,line
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.sticker.emoticon.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.theme.dlglkeyboardnew2017.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.theme.dlglkeyboardnew2017.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.theme.tmeluminouskeyboard.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.jb.gokeyboard.sticker.template.util.MachineUtils: java.lang.String getSimCountry(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jb.gokeyboard.theme.tmeluminouskeyboard.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getSimCountryIso,device_info,<com.gau.go.gostaticsdk.utiltool.Machine: java.lang.String getSimCountryIso(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getSimCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.onesignal.OSUtils: java.lang.String getCarrierName()> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jchowstudio.artpokewallpaper.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jdpapps.paintmandalas.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jdpapps.textt1.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkCountryIso,device_info,<com.jchowstudio.artpokewallpaper.SplashActivity: void onCreate(android.os.Bundle)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkCountryIso()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.jiubang.fastestflashlight.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<com.jiubang.fastestflashlight.statistics.b.a: java.lang.String g(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeware.android.gpulumera.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joeykrim.rootcheck.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getNetworkOperatorName,device_info,<com.facebook.internal.Utility: void refreshCarrierName(android.content.Context)> -> <android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
benign,benign2017/com.joulespersecond.seattlebusbot.apk.logcat,android.telephony,,device_info,android.telephony.TelephonyManager,getDeviceId,device_info,<org.onebusaway.android.app.Application: java.lang.String getAppUid()> -> <android.telephony.TelephonyManager: java.lang.String getDeviceId()>
